시군명,사업장명,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,폐업일자,소재지시설전화번호,소재지면적정보,도로명우편번호,소재지도로명주소,소재지지번주소,소재지우편번호,WGS84위도,WGS84경도,업태구분명정보,X좌표값,Y좌표값,문화체육업종명,문화사업자구분명,총층수,주변환경명,제작취급품목내용,시설면적(㎡),지상층수,지하층수,통로너비,조명시설조도량,노래방실수,청소년실수,비상계단여부,비상구여부,자동환기여부,청소년실여부,특수조명여부,방음시설여부,비디오재생기명,조명시설유무,음향시설여부,편의시설여부,제공게임물명,공연장형태구분명,품목명
성남시,현대게임장,20090403,,35,직권말소,20100930,,,,"경기도 성남시 분당구 분당로53번길 13,  405호 (서현동,산호트윈스2)",경기도 성남시 분당구 서현동 269-4번지 산호트윈스2 405호,13591,37.3841451,127.1216898,,210711.935,431355.31,청소년게임제공업,유통관련업,8,기타,,86.79,5,3,,,,,,,,,,,,,,,전체이용가,,
성남시,하늘 게임랜드,20111223,,35,직권말소,20160603,,,13178,"경기도 성남시 중원구 광명로323번길 3, 2층 (금광동)",경기도 성남시 중원구 금광동 3703번지 2층,13178,37.4453577,127.1615419,,214230.339422145,438155.111786653,청소년게임제공업,유통관련업,,,재신,95.72,,,,,,,,,,,,,,,,,전체이용가,,
성남시,대원 게임랜드,20110218,,35,직권말소,20150204,,,462818,"경기도 성남시 중원구 희망로 317, 2층 (상대원동)",경기도 성남시 중원구 상대원동 5430번지 2층,13402,37.4339998,127.1587045,,213980.299864312,436894.635062127,청소년게임제공업,유통관련업,2,,버블 세븐(CC-NA-101105-001),103.29,2,,,,,,,,,,,,,,,,전체이용가,,
성남시,캐슬 게임랜드,20110601,,35,직권말소,20150318,,,,"경기도 성남시 중원구 희망로 384 (상대원동,3층)",경기도 성남시 중원구 상대원동 2995-6번지 3층,13396,37.4396391,127.1594846,,214049.835985602,437519.738008649,청소년게임제공업,유통관련업,,,아쿠아 개슬(Aqua Castle) cc-na-110105-002,155.47,3,,,100,,,,,,,,,,,,,전체이용가,,
성남시,성남게임랜드,20110427,,35,직권말소,20131119,,,461163,경기도 성남시 수정구 시민로 146 (신흥동),경기도 성남시 수정구 신흥동 3777번지 2층,13352,37.4411362,127.1439842,,212675.817130667,437685.299654938,청소년게임제공업,유통관련업,4,,뉴용왕성,151.5,3,1,,,,,,,,,,,,,,,전체이용가,,
성남시,스타 오락실,20110307,,35,직권말소,20120823,,,,"경기도 성남시 수정구 복정로 48  (복정동,지층)",경기도 성남시 수정구 복정동 690-5번지 지층,13118,37.4572470,127.1271513,,211184.211271552,439470.985123134,청소년게임제공업,유통관련업,,,철권 토너먼트 등 37대,162.8,,,,,,,,,,,,,,,,,전체이용가,,
성남시,씨티워게임랜드,20080805,,35,직권말소,20101001,,,,"경기도 성남시 중원구 제일로35번길 8  (성남동,1층)",경기도 성남시 중원구 성남동 3781번지 1층,13368,37.4304957,127.1359311,,211966.446136296,436501.651576725,청소년게임제공업,유통관련업,6,,,143.74,5,1,,40,,,,,,,,,,,,,전체이용가,,
성남시,은행게임장,20140304,,35,직권말소,20141230,,,462831,"경기도 성남시 중원구 은이로7번길 3-1, 지층 (은행동)",경기도 성남시 중원구 은행동 1005번지 지층,13153,37.4578046,127.1651736,,214550.239968991,439535.608050313,청소년게임제공업,유통관련업,5,,슈퍼다트,102.43,4,1,,,,,,,,,,,,,,,전체이용가,,
성남시,윈위카페,20101022,,35,직권말소,20121102,707-0347,,,"경기도 성남시 분당구 분당로53번길 20  (서현동,이랜드분당프라자 401호)",경기도 성남시 분당구 서현동 268-2번지 이랜드분당프라자 401호,13591,37.3840271,127.1225703,,210791.134878639,431342.544600133,청소년게임제공업,유통관련업,9,기타,,186.12,5,4,,,,,,,,,,,,,,,전체이용가,,
성남시,던전 앤 마블 게임랜드,20080411,,35,직권말소,20090924,,,,경기도 성남시 수정구 수정로 170  (신흥동),경기도 성남시 수정구 신흥동 5525번지,13338,37.4426921,127.1387890,,212216.599977238,437857.198684978,청소년게임제공업,유통관련업,,,,148.9,,1,,,,,,,,,,,,,,,전체이용가,,
성남시,대박 게임랜드,20110308,,35,직권말소,20160603,,,,"경기도 성남시 중원구 둔촌대로 105 (성남동,3층)",경기도 성남시 중원구 성남동 4104번지 3층,13373,37.4295555,127.1306532,,211498.105968972,436396.803666011,청소년게임제공업,유통관련업,,,오션시티(CC-NA-101222-004),149.89,3,,,,,,,,,,,,,,,,전체이용가,,
성남시,킹오브,20111005,,35,직권말소,20131119,,,461811,경기도 성남시 수정구 공원로339번길 33 (신흥동),경기도 성남시 수정구 신흥동 2571번지 1층,13353,37.4418262,127.1471834,,212959.776755368,437760.819459967,청소년게임제공업,유통관련업,6,,세븐오션스,125,5,1,,,,,,,,,,,,,,,전체이용가,,
성남시,오바센스,20120312,,03,폐업,20120629,,,461814,경기도 성남시 수정구 탄리로8번길 12 (신흥동),경기도 성남시 수정구 신흥동 6925번지 2층,13345,37.4385805,127.1413240,,212440.235079863,437401.374212385,청소년게임제공업,유통관련업,5,,오바센스,191.12,2,,,40,,,,,,,,,,,,,전체이용가,,
성남시,뽀바방,20170421,,03,폐업,20180510,,,13378,"경기도 성남시 중원구 둔촌대로 101-27, 1층 103호 (성남동)",경기도 성남시 중원구 성남동 3489번지 엠타워 1층 103호,13365,37.4320523,127.1297422,,211417.043903036,436672.966110785,청소년게임제공업,유통관련업,13,유흥업소밀집지역,아케이드게임기,51.42,11,2,,,,,,,,,,,,,,,전체이용가,,
성남시,리치게임장,20180509,,03,폐업,20181112,,,13397,"경기도 성남시 중원구 금상로 13-1, 동남빌딩 2층 (상대원동)",경기도 성남시 중원구 상대원동 2999-2번지 동남빌딩 ,13397,37.4374682,127.1590733,,214013.155114569    ,437280.092292761    ,청소년게임제공업,유통관련업,6,,"45대(리치코인29대, 천년도깨비 16대)",162.06,5,1,,,,,,,,,,,,,,,전체이용가,,
성남시,매니아오락실,20150416,,03,폐업,20160107,,,13327,"경기도 성남시 수정구 수정로136번길 3, 지하1층 (수진동)",경기도 성남시 수정구 수진동 7번지,13327,37.4415246,127.1353743,,211915.725005672,437727.276374906,청소년게임제공업,유통관련업,3,,아케이드 게임,92.6,,1,,,,,,,,,,,,,,,전체이용가,,
성남시,대인게임장,20160809,,03,폐업,20161019,,,13311,"경기도 성남시 수정구 수정로73번길 18, 6층 (태평동, 현민빌딩)",경기도 성남시 수정구 태평동 6493번지,13311,37.4414153,127.1282664,,211285.097377974,437712.073039194,청소년게임제공업,유통관련업,,,바다스토리,143.23,,,,,,,,,,,,,,,,,전체이용가,,
성남시,왕대박,20150923,,03,폐업,20151106,,,13367,"경기도 성남시 중원구 성남대로1140번길 26, 2층 (성남동)",경기도 성남시 중원구 성남동 3414번지,13367,37.4319685,127.1321826,,211632.938181367,436665.445580334,청소년게임제공업,유통관련업,4,,삼천포(samchunpo),122.76,4,,,,,,,,,,,,,,,,전체이용가,,
성남시,이화 게임장,20090213,,03,폐업,20130315,742-4679,,461811,경기도 성남시 수정구 공원로367번길 28 (신흥동),경기도 성남시 수정구 신흥동 2890번지,13348,37.4429722,127.1457053,,212829.085818689,437888.554089312,청소년게임제공업,유통관련업,,,,36.1,1,,,,,,,,,,,,,,,,전체이용가,,
성남시,대광게임장,20090701,,03,폐업,20170918,748-2114,,13267,경기도 성남시 수정구 희망로533번길 15 (신흥동),경기도 성남시 수정구 신흥동 265번지 1층,13267,37.4497781,127.1503517,,213237.139853727,438642.432645986,청소년게임제공업,유통관련업,2,,미션 크래프트 등,38.55,2,,,,,,,,,,,,,,,,전체이용가,,
성남시,스타 게임랜드,20110704,,03,폐업,20110930,,,,"경기도 성남시 수정구 수정남로 126-1  (신흥동,1층)",경기도 성남시 수정구 신흥동 5264번지 1층,13340,37.4427701,127.1414334,,212450.793207637,437865.325914039,청소년게임제공업,유통관련업,3,,씨앤워,40.33,3,,,,,,,,,,,,,,,,전체이용가,,
성남시,스피라파이널랩판교본점,20130906,,03,폐업,20140619,,,463400,"경기도 성남시 분당구 대왕판교로 660, B동 229호 (삼평동, 유스페이스1)",경기도 성남시 분당구 삼평동 670번지 유스페이스1 B동 229호,13494,37.4006114,127.1069321,,209403.184110554,433182.472092071,청소년게임제공업,유통관련업,,,그란 투리스모5,44.97,,,,,,,,,,,,,,,,,전체이용가,,
성남시,오바센스 게임장,20120209,,03,폐업,20120305,031-757-1792,,461872,경기도 성남시 수정구 수정로 88 (수진동),경기도 성남시 수정구 수진동 2962번지 1층,13316,37.4401338,127.1301288,,211449.671295871,437569.879705208,청소년게임제공업,유통관련업,4,,오바센스,87.87,3,1,,,,,,,,,,,,,,,전체이용가,,
성남시,황금 게임장,20111118,,03,폐업,20120306,,,461862,경기도 성남시 수정구 산성대로265번길 5 (신흥동),경기도 성남시 수정구 신흥동 4180번지 1층,13353,37.4409986,127.1460405,,212859.68600552,437669.62555152,청소년게임제공업,유통관련업,4,,하모니,89.84,3,1,,,,,,,,,,,,,,,전체이용가,,
성남시,알까기 게임랜드,20101122,,03,폐업,20120208,,,,"경기도 성남시 수정구 시민로 168-1  (신흥동,2층)",경기도 성남시 수정구 신흥동 3438번지 2층,13347,37.4430835,127.1430725,,212594.817189383,437899.437576258,청소년게임제공업,유통관련업,3,,알까기 쥬니어 기프트,129.2,2,1,,,,,,,,,,,,,,,전체이용가,,
성남시,인형뽑기 놀이터,20170111,,03,폐업,20170906,,,13180,"경기도 성남시 중원구 희망로 448, 1층 (금광동)",경기도 성남시 중원구 금광동 1번지,13180,37.4448318,127.1572353,,213848.836760036,438095.448575287,청소년게임제공업,유통관련업,,,,33,,,,,,,,,,,,,,,,,전체이용가,,
성남시,뽀바바 서현점,20161230,,03,폐업,20181206,031-722-5599,,13591,"경기도 성남시 분당구 황새울로360번길 12, 106호 (서현동, 대명프라자)",경기도 성남시 분당구 서현동 248-1번지 대명프라자 106호,13591,37.3864754,127.1249568,,211000.045882242    ,431614.50648864     ,청소년게임제공업,유통관련업,,,"뉴 해피 트윈 멀티, 토이즈팝",18,,,,,,,,,,,,,,,,,전체이용가,,
성남시,포세븐,20161028,,03,폐업,20180411,,,13338,"경기도 성남시 수정구 수정로180번길 3, 2층 (신흥동)",경기도 성남시 수정구 신흥동 5514번지,13338,37.4429159,127.1400437,,212326.884997363,437880.52835607,청소년게임제공업,유통관련업,,,비바카수스2,209.05,,,,,,,,,,,,,,,,,전체이용가,,
성남시,놀이터,20170116,,03,폐업,20180212,,,13558,"경기도 성남시 분당구 성남대로331번길 11-3 (정자동, 여민빌딩)",경기도 성남시 분당구 정자동 158-1번지,13558,37.3653911,127.1066916,,209386.322811421,429272.124937818,청소년게임제공업,유통관련업,,,토이즈팝 아이큐브 뉴해피트윈멀티,46.25,,,,,,,,,,,,,,,,,전체이용가,,
성남시,SKY 게임장,20111206,,03,폐업,20120926,,,462814,경기도 성남시 중원구 희망로 318 (상대원동),경기도 성남시 중원구 상대원동 2025번지 2층,13242,37.4343329,127.1589312,,214001.832681117,436932.140035151,청소년게임제공업,유통관련업,,,씨로켓,150.84,,,,,,,,,,,,,,,,,전체이용가,,
성남시,오리지널게임랜드,20110523,,03,폐업,20110701,,,,"경기도 성남시 중원구 희망로 318  (상대원동,2층)",경기도 성남시 중원구 상대원동 2025번지 2층,13242,37.4343329,127.1589312,,214001.832681117,436932.140035151,청소년게임제공업,유통관련업,,,오리지널 오션(CC-NA-100721-003),150.84,2,,,,,,,,,,,,,,,,전체이용가,,
성남시,우리동네 노리터,20160811,,03,폐업,20161130,,,13353,"경기도 성남시 수정구 시민로142번길 8, 1층 (신흥동)",경기도 성남시 수정구 신흥동 4202번지,13353,37.4409373,127.1446279,,212732.983481911,437662.588566432,청소년게임제공업,유통관련업,,,러브푸시 등,215.67,,,,,,,,,,,,,,,,,전체이용가,,
성남시,하조대 게임랜드,20130521,,03,폐업,20130708,,,461813,경기도 성남시 수정구 수정남로 136 (신흥동),경기도 성남시 수정구 신흥동 5184번지 2층,13340,37.4430212,127.1424057,,212536.416150142,437894.019215041,청소년게임제공업,유통관련업,6,,하조대,149.01,2,,,,,,,,,,,,,,,,전체이용가,,
성남시,던전 앤 마블,20080325,,03,폐업,20080430,,,,경기도 성남시 수정구 시민로133번길 4  (신흥동),경기도 성남시 수정구 신흥동 4505번지,461813,37.4400823,127.1438240,,212661.936395744,437567.343798401,청소년게임제공업,유통관련업,1,,,130.42,,,,,,,,,,,,,,,,,,,
성남시,세븐 게임랜드,20101223,,03,폐업,20120119,,,,"경기도 성남시 중원구 금상로 11  (상대원동,지층)",경기도 성남시 중원구 상대원동 2999-4번지 지층,13397,37.4373063,127.1588695,,213994.558323574,437261.327339628,청소년게임제공업,유통관련업,,,버블세븐(CC-NA-101105-001),139.87,,1,,,,,,,,,,,,,,,전체이용가,,
성남시,큐빅스플스게임장,20090703,,03,폐업,20200218,749-0492,,13352,경기도 성남시 수정구 시민로 144-1 (신흥동),경기도 성남시 수정구 신흥동 3778번지 2층 ,13352,37.4410281347,127.1440179225,,212680.461900715    ,437672.988329469    ,청소년게임제공업,유통관련업,3,,월드사커,145.46,2,1,,,,,,,,,,,,,,,전체이용가,,
성남시,하림게임월드,20070705,,03,폐업,20091222,742-8237,,,경기도 성남시 중원구 금상로 7  (상대원동),경기도 성남시 중원구 상대원동 2999-21번지,13397,37.4372166,127.1585417,,213972.236423213,437231.172277755,청소년게임제공업,유통관련업,7,학교정화(상대),,65.95,6,1,,,,,,,,,,,,,,,전체이용가,,
성남시,둘리뽑기방,20170912,,03,폐업,20190614,,,13396,"경기도 성남시 중원구 희망로 388-1, 1층 (상대원동)",경기도 성남시 중원구 상대원동 2995-3번지 1층 ,13396,37.4399180,127.1597676,,214072.99950307     ,437551.594497797    ,청소년게임제공업,유통관련업,3,,"알라딘(ALADDIN), PINK SHOT(핑크샷),알라딘 알파(ALADDIN ALPHA), LOVE Push(러브푸시), Smart Push(스마트푸쉬)",27.52,2,1,,,,,,,,,,,,,,,전체이용가,,
성남시,트리플엑스 게임장,20080325,,03,폐업,20091127,712-0012,,,"경기도 성남시 분당구 돌마로 85,  301,302호 (금곡동,동양프라자)","경기도 성남시 분당구 금곡동 152번지 동양프라자 301,302호",13618,37.3503130,127.1112982,,209794.967509441,427600.08887897,청소년게임제공업,유통관련업,12,기타,,351.87,8,4,,46,,,,,,,,,,,,,전체이용가,,
성남시,싱글벙글게임장,20110513,,03,폐업,20110627,,,,"경기도 성남시 수정구 수정로 161-1  (태평동,(2층))",경기도 성남시 수정구 태평동 3418-1번지 (2층),13292,37.4429092,127.1379871,,212146.714752914,437880.944041369,청소년게임제공업,유통관련업,,,애니멀스플럭,159.74,,,,,,,,,,,,,,,,,전체이용가,,
성남시,태평 게임랜드,20110331,,03,폐업,20110509,,,,"경기도 성남시 수정구 수정로187번길 5-7  (태평동,지층)",경기도 성남시 수정구 태평동 7288-20번지 지층,13290,37.4436638,127.1399321,,212316.566666708,437965.082461904,청소년게임제공업,유통관련업,6,,씨 트레져,119.13,5,1,,,,,,,,,,,,,,,전체이용가,,
성남시,VG CLUB,20080729,,03,폐업,20091204,731-7164,,,"경기도 성남시 중원구 광명로 361  (금광동,3층)",경기도 성남시 중원구 금광동 3123번지 3층,13176,37.4465501,127.1658726,,214612.282376474,438287.997825594,청소년게임제공업,유통관련업,5,,,131.06,4,1,,40,,,,,,,,,,,,,,,
성남시,왕대ㅐ박게임랜드,20150526,,03,폐업,20150706,,,462827,경기도 성남시 중원구 성남대로1140번길 26 (성남동),경기도 성남시 중원구 성남동,13367,37.4319685,127.1321826,,211632.938181367,436665.445580334,청소년게임제공업,유통관련업,3,기타,아케머드 게임,122.76,4,0,,,,,,,,,,,,,,,전체이용가,,
성남시,몽몽게임장,20090617,,03,폐업,20090914,,,,경기도 성남시 수정구 수정로 122  (수진동),경기도 성남시 수정구 수진동 21번지,13327,37.4412200,127.1338257,,211778.301696369,437692.8173232,청소년게임제공업,유통관련업,4,,,99.75,3,1,,,,,,,,,,,,,,,전체이용가,,
성남시,다뽑으리,20160823,,03,폐업,20180102,,,13595,"경기도 성남시 분당구 백현로101번길 16, 119호 (수내동, 대덕프라자)",경기도 성남시 분당구 수내동 19-3번지 대덕프라자 119호,13595,37.3769187,127.1126574,,209928.434727344,430567.943405586,청소년게임제공업,유통관련업,,,"코코짱16대,뉴해피트윈멀티2대,하노이의탑1대",48.38,,,,,,,,,,,,,,,,,전체이용가,,
성남시,뽑 크레인,20170621,,03,폐업,20180605,,,13246,"경기도 성남시 중원구 시민로 122, 1층 (중앙동)",경기도 성남시 중원구 중앙동 1206번지 1층,13246,37.4392160,127.1449071,,212758.387758302,437472.854170975,청소년게임제공업,유통관련업,3,,아케이드 게임,26,3,,,,,,,,,,,,,,,,전체이용가,,
성남시,뽑아라,20160913,,03,폐업,20190613,,,13352,경기도 성남시 수정구 시민로142번길 23 (신흥동),경기도 성남시 수정구 신흥동 4118번지 ,13352,37.4416923,127.1461548,,212868.778338689    ,437746.902887808    ,청소년게임제공업,유통관련업,,,크레인게임기,56.4,,,,,,,,,,,,,,,,,전체이용가,,
성남시,뽑기방,20181114,,03,폐업,20200828,,,13327,"경기도 성남시 수정구 수정남로 69, 1층 (수진동)",경기도 성남시 수정구 수진동 33-1 ,13327,37.4412420352,127.1353470562,,211906.907298479    ,437685.615629856    ,청소년게임제공업,유통관련업,,,"토이즈팝 7, 러브푸시 1",29.75,,,,,,,,,,,,,,,,,전체이용가,,
성남시,모란게임장,20110131,,03,폐업,20110308,,,,"경기도 성남시 중원구 성남대로1147번길 3  (성남동,5층)",경기도 성남시 중원구 성남동 4163번지 5층,13376,37.4319184,127.1285105,,211309.096228397,436659.539887936,청소년게임제공업,유통관련업,,,오션시티,150,,,,,,,,,,,,,,,,,전체이용가,,
성남시,모란게임랜드,20101019,,03,폐업,20110425,,,,"경기도 성남시 중원구 제일로35번길 1  (성남동,2층)",경기도 성남시 중원구 성남동 3818번지 2층,13372,37.4299996,127.1364612,,212013.603570431,436447.78514987,청소년게임제공업,유통관련업,,,CC-NA-110216-001 (씨트레져 Sea treasure),87.16,,,,,,,,,,,,,,,,,전체이용가,,
성남시,위례 오락실,20190613,,03,폐업,20190902,,,13646,"경기도 성남시 수정구 위례광장로 21-9, 위례우남역KCC웰츠타워 1층 1008호 (창곡동)",경기도 성남시 수정구 창곡동 562-1번지 위례우남역KCC웰츠타워 1008호,13646,37.4652426407,127.1400732678,,,,청소년게임제공업,유통관련업,,,,37.13,,,,,,,,,,,,,,,,,전체이용가,,
성남시,수진랜드,20110421,,03,폐업,20110531,,,,"경기도 성남시 수정구 수정로 88  (수진동,1층)",경기도 성남시 수정구 수진동 2962번지 1층,13316,37.4401338,127.1301288,,211449.671295871,437569.879705208,청소년게임제공업,유통관련업,4,,오션시티,87.87,3,1,,,,,,,,,,,,,,,전체이용가,,
성남시,인형뽑기전문점,20160826,,03,폐업,20171219,,,13497,"경기도 성남시 분당구 성남대로925번길 11, 107호 (야탑동, 유니마트)",경기도 성남시 분당구 야탑동 352-2번지 유니마트 107호,13497,37.4119715,127.1272346,,211153.22027835,434446.948427843,청소년게임제공업,유통관련업,,,해피하우스,46.57,,,,,,,,,,,,,,,,,전체이용가,,
성남시,탑 청소년게임장,20081121,,03,폐업,20091202,,,,"경기도 성남시 분당구 야탑로69번길 24-8,  204~207호 (야탑동,분당종합상가)",경기도 성남시 분당구 야탑동 353-5번지 분당종합상가 204~207호,13497,37.4115297,127.1275728,,211228.209868739,434395.661083072,청소년게임제공업,유통관련업,9,기타,,110.6,5,4,,100,,,,,,,,,,,,,전체이용가,,
성남시,황금복돼지,20080404,,03,폐업,20080812,,,,"경기도 성남시 중원구 금상로 13  (상대원동,지층)",경기도 성남시 중원구 상대원동 2999-3번지 지층,462816,37.4374143,127.1589827,,214005.929625751,437271.872205995,청소년게임제공업,유통관련업,6,,,149.88,5,1,,40,,,,,,,,,,,,,,,
성남시,오리날다 게임랜드(청소년),20080222,,03,폐업,20080811,,,,"경기도 성남시 수정구 산성대로 511  (양지동,2층)",경기도 성남시 수정구 양지동 542번지 2층,461815,37.4568798,127.1628208,,214339.700641265,439435.64718037,청소년게임제공업,유통관련업,,,,130.38,2,,,,,,,,,,,,,,,,전체이용가,,
성남시,(주)타가존,20130508,,03,폐업,20150310,031-704-2323,,463824,"경기도 성남시 분당구 황새울로360번길 19 (서현동, 금화빌딩 지하1층)",경기도 성남시 분당구 서현동 246-1번지 금화빌딩 지하1층,13591,37.3858077,127.1258816,,211082.488936963,431540.725712526,청소년게임제공업,유통관련업,14,,킹오브파이터2002 등,157.4,12,2,,,,,,,,,,,,,,,전체이용가,,
성남시,뽀바바,20161101,,03,폐업,20181207,,,13366,"경기도 성남시 중원구 성남대로1148번길 16, 1층 (성남동)",경기도 성남시 중원구 성남동 3446번지 ,13366,37.4323845,127.1307936,,211511.348382555    ,436709.967140954    ,청소년게임제공업,유통관련업,,,,67.46,,,,,,,,,,,,,,,,,전체이용가,,
성남시,뽀바방,20170303,,03,폐업,20201118,,,13241,"경기도 성남시 중원구 희망로 328, 1층 (상대원동)",경기도 성남시 중원구 상대원동 2986-24 1층 ,13241,37.4350643114,127.1583686532,,213947.010516456    ,437004.316390752    ,청소년게임제공업,유통관련업,3,,아케이트 게임기,30,3,,,,,,,,,,,,,,,,전체이용가,,
성남시,황금돼지,20170309,,03,폐업,20180508,,,13497,"경기도 성남시 분당구 양현로310번길 25, 1층 103호 (야탑동, 뉴씨티모텔)",경기도 성남시 분당구 야탑동 353-3번지,13497,37.4115303,127.1269854,,211176.403586716,434395.90752601,청소년게임제공업,유통관련업,,,토이즈팝,78.57,,,,,,,,,,,,,,,,,전체이용가,,
성남시,싱통방통,20071101,,03,폐업,20120130,,,,"경기도 성남시 분당구 서현로210번길 16,  203호 (서현동,유성트윈프라자1차)",경기도 성남시 분당구 서현동 248-4번지 유성트윈프라자1차 203호,13591,37.3860075,127.1243011,,210942.032013231,431562.788360981,청소년게임제공업,유통관련업,8,유흥업소밀집지역,,42.86,5,3,,50,,,,,,,,,,,,,전체이용가,,
성남시,미래 게임랜드,20110902,,03,폐업,20120109,,,,"경기도 성남시 수정구 수정로 86  (수진동,4층)",경기도 성남시 수정구 수진동 2963번지 4층,13316,37.4400800,127.1299366,,211432.658718473,437563.563794799,청소년게임제공업,유통관련업,5,,씨 앤 워,110.49,4,,,,,,,,,,,,,,,,전체이용가,,
성남시,시티워(전체이용가),20080725,,03,폐업,20080821,,,,경기도 성남시 수정구 산성대로269번길 6-7  (신흥동),경기도 성남시 수정구 신흥동 2520번지,461811,37.4416639,127.1472057,,212963.176541602,437741.541323296,청소년게임제공업,유통관련업,,,,124.63,1,,,,,,,,,,,,,,,,,,
성남시,중앙 오락실,20040615,,03,폐업,20140219,754-9222,,461828,경기도 성남시 수정구 탄리로125번길 8-13 (태평동),경기도 성남시 수정구 태평동 3903번지,13300,37.4470235,127.1329091,,211696.27727854,438337.102256387,청소년게임제공업,유통관련업,,,,46.59,,,,,,,,,,,,,,,,,전체이용가,,
성남시,새만금게임장,20110811,,03,폐업,20120305,,,461811,경기도 성남시 수정구 산성대로269번길 8 (신흥동),경기도 성남시 수정구 신흥동 2518-2번지 3층,13353,37.4414663,127.1467307,,212919.838467876,437722.325017121,청소년게임제공업,유통관련업,8,,새만금,192.91,3,,,,,,,,,,,,,,,,전체이용가,,
성남시,국제게임장,20151204,,03,폐업,20160407,,,13327,경기도 성남시 수정구 수정남로 73 (수진동),경기도 성남시 수정구 수진동 10번지,13327,37.4413259,127.1358260,,211953.800076624,437703.628723898,청소년게임제공업,유통관련업,3,,삼천포,146.78,,1,,,,,,,,,,,,,,,전체이용가,,
성남시,포모스9전체이용가),20080520,,03,폐업,20090120,,,,경기도 성남시 수정구 수정로135번길 3  (태평동),경기도 성남시 수정구 태평동 3661번지,461827,37.4421649,127.1348443,,211868.198832705,437797.033569624,청소년게임제공업,유통관련업,,,,169.12,2,,,,,,,,,,,,,,,,,,
성남시,고래게임장,20130503,,03,폐업,20130726,,,462827,"경기도 성남시 중원구 둔촌대로101번길 27, 1001호 (성남동, M-Tower  )",경기도 성남시 중원구 성남동 3489번지 M-Tower 1001호,13365,37.4320523,127.1297422,,211417.043903036,436672.966110785,청소년게임제공업,유통관련업,,,씨로켓(CC-NA-110803-004),101.14,,,,,,,,,,,,,,,,,전체이용가,,
성남시,플레이플스방,20190521,,03,폐업,20200323,,,13493,"경기도 성남시 분당구 판교역로 240, 삼환하이펙스A동 B116호 (삼평동)",경기도 성남시 분당구 삼평동 678번지 삼환하이펙스A동 ,13493,37.4023108101,127.1109100499,,209708.702475852    ,433335.53510955     ,청소년게임제공업,유통관련업,15,,,70.86,10,5,,,,,,,,,,,,,,,전체이용가,,
성남시,뽑 의리,20170307,,03,폐업,20190228,,,13494,"경기도 성남시 분당구 대왕판교로 660, 1층 124호 (삼평동, 유스페이스1)",경기도 성남시 분당구 삼평동 670번지 124호,13494,37.4006114,127.1069321,,209403.184110554    ,433182.472092071    ,청소년게임제공업,유통관련업,,,토이즈팝 레인보우플러스2  러브푸시,40.39,,,,,,,,,,,,,,,,,전체이용가,,
성남시,에이스게임랜드,20191114,,03,폐업,20200612,,,13247,"경기도 성남시 중원구 산성대로296번길 3, 3층 (중앙동)",경기도 성남시 중원구 중앙동 551번지 ,13247,37.4412777146,127.1501332774,,213214.17380191     ,437694.520596914    ,청소년게임제공업,유통관련업,,,뉴샤크월드,115.6,,,,,,,,,,,,,,,,,전체이용가,,
성남시,스카이스타게임랜드,20080825,,03,폐업,20090428,,,,"경기도 성남시 중원구 산성대로372번길 21  (금광동,지층)",경기도 성남시 중원구 금광동 3736번지 지층,13178,37.4449099,127.1595181,,214049.152047641,438106.891045208,청소년게임제공업,유통관련업,7,,,96.41,6,1,,40,,,,,,,,,,,,,,,
성남시,뽑기팡,20180503,,03,폐업,20190415,,,13372,"경기도 성남시 중원구 제일로35번길 29-1, 1층 (성남동)",경기도 성남시 중원구 성남동 3618번지 1층 ,13372,37.4310571,127.1334577,,211746.543259943    ,436562.853088993    ,청소년게임제공업,유통관련업,4,주택가주변,"LOVE PUSH 1대, NON-STOP CATCHER 1대, GIANT CATCHER 1대, 티크레인박스 2대, PLUS CRANE 2대, 토이즈팝 1대",38.43,3,1,,,,,,,,,,,,,,,전체이용가,,
성남시,중앙게임장,20110621,,03,폐업,20130708,,,,경기도 성남시 중원구 은이로7번길 3-1 2층 (은행동),경기도 성남시 중원구 은행동 1005번지 2층,13153,37.4578046,127.1651736,,,,청소년게임제공업,유통관련업,,,오션캐논(CC-NA-100519-010),143.68,2,,,,,,,,,,,,,,,,전체이용가,,
성남시,하이원 게임랜드,20110107,,03,폐업,20110413,,,,"경기도 성남시 분당구 매화로 39  (야탑동,광명조합상가 109,110,111호)","경기도 성남시 분당구 야탑동 382-8번지 광명조합상가 109,110,111호",13505,37.4110007,127.1334907,,211751.91666796,434337.588963589,청소년게임제공업,유통관련업,6,기타,프르나게임50(경품제공),281.75,5,1,,,,,,,,,,,,,,,전체이용가,,
성남시,언덕게임장,20180521,,03,폐업,20190507,,,13340,"경기도 성남시 수정구 시민로 159, 2층 (신흥동)",경기도 성남시 수정구 신흥동 5168번지 ,13340,37.4422457,127.1429919,,212589.306526591    ,437807.158350945    ,청소년게임제공업,유통관련업,,,"천풍도40, 거북선 20",99,,,,,,,,,,,,,,,,,전체이용가,,
